Activity,Timestamp,Value
Clean Cycle Complete,6/16 4:59PM,-
Clean Cycle In Progress,6/16 4:57PM,-
Pet Weight Recorded ,6/16 4:31PM,11.4 lbs
Cat Detected,6/16 4:27PM,-
Clean Cycle Complete,6/16 4:22PM,-
Clean Cycle In Progress,6/16 4:20PM,-
Cat Detected,6/16 3:55PM,-
Clean Cycle Complete,6/16 2:48PM,-
Clean Cycle In Progress,6/16 2:46PM,-
Pet Weight Recorded ,6/16 2:21PM,9.0 lbs
Cat Detected,6/16 2:19PM,-
Clean Cycle Complete,6/16 2:08PM,-
Clean Cycle In Progress,6/16 2:05PM,-
Pet Weight Recorded ,6/16 1:27PM,9.3 lbs
Pet Weight Recorded ,6/16 1:16PM,19.4 lbs
Pet Weight Recorded ,6/16 1:06PM,14.1 lbs
Cat Detected,6/16 1:06PM,-
Clean Cycle Complete,6/16 1:05PM,-
Clean Cycle In Progress,6/16 1:03PM,-
Cat Detected,6/16 12:38PM,-
Clean Cycle Complete,6/16 10:55AM,-
Clean Cycle In Progress,6/16 10:53AM,-
Cat Detected,6/16 10:28AM,-
Clean Cycle Complete,6/16 9:49AM,-
Clean Cycle In Progress,6/16 9:47AM,-
Cat Detected,6/16 9:21AM,-
Clean Cycle Complete,6/16 9:21AM,-
Pet Weight Recorded ,6/16 9:20AM,8.0 lbs
Cycle Interrupted,6/16 9:20AM,-
Cycle Interrupted,6/16 9:18AM,-
Clean Cycle In Progress,6/16 9:17AM,-
Pet Weight Recorded ,6/16 8:52AM,19.4 lbs
Cat Detected,6/16 8:51AM,-
Clean Cycle Complete,6/16 7:35AM,-
Pet Weight Recorded ,6/16 7:35AM,14.1 lbs
Cycle Interrupted,6/16 7:34AM,-
Pet Weight Recorded ,6/16 7:34AM,10.1 lbs
Cycle Interrupted,6/16 7:33AM,-
Clean Cycle In Progress,6/16 7:32AM,-
Pet Weight Recorded ,6/16 7:06AM,9.1 lbs
Cat Detected,6/16 7:05AM,-
Clean Cycle Complete,6/16 2:15AM,-
Clean Cycle In Progress,6/16 2:13AM,-
Pet Weight Recorded ,6/16 1:48AM,14.5 lbs
Pet Weight Recorded ,6/16 1:37AM,14.5 lbs
Pet Weight Recorded ,6/16 1:13AM,19.4 lbs
Pet Weight Recorded ,6/16 1:11AM,9.2 lbs
Cat Detected,6/16 1:09AM,-
Clean Cycle Complete,6/15 9:11PM,-
Clean Cycle In Progress,6/15 9:09PM,-
Pet Weight Recorded ,6/15 8:44PM,19.4 lbs
Pet Weight Recorded ,6/15 8:33PM,9.1 lbs
Clean Cycle Complete,6/15 2:36PM,-
Clean Cycle In Progress,6/15 2:34PM,-
Cat Detected,6/15 2:09PM,-
Clean Cycle Complete,6/15 12:25PM,-
Clean Cycle In Progress,6/15 12:23PM,-
Pet Weight Recorded ,6/15 11:58AM,9.1 lbs
Cat Detected,6/15 11:57AM,-
Clean Cycle Complete,6/15 10:55AM,-
Clean Cycle In Progress,6/15 10:53AM,-
Cat Detected,6/15 10:27AM,-
Clean Cycle Complete,6/15 9:47AM,-
Clean Cycle In Progress,6/15 9:44AM,-
Pet Weight Recorded ,6/15 9:19AM,19.4 lbs
Cat Detected,6/15 8:56AM,-
Clean Cycle Complete,6/15 8:55AM,-
Clean Cycle In Progress,6/15 8:53AM,-
Pet Weight Recorded ,6/15 8:28AM,19.4 lbs
Cat Detected,6/15 8:27AM,-
Clean Cycle Complete,6/15 7:51AM,-
Clean Cycle In Progress,6/15 7:49AM,-
Pet Weight Recorded ,6/15 7:24AM,9.0 lbs
Cat Detected,6/15 7:22AM,-
Clean Cycle Complete,6/15 1:25AM,-
Clean Cycle In Progress,6/15 1:23AM,-
Cat Detected,6/15 12:58AM,-
Clean Cycle Complete,6/15 12:57AM,-
Pet Weight Recorded ,6/15 12:55AM,14.4 lbs
Cycle Interrupted,6/15 12:55AM,-
Clean Cycle In Progress,6/15 12:55AM,-
Pet Weight Recorded ,6/15 12:29AM,14.3 lbs
Pet Weight Recorded ,6/15 12:28AM,19.4 lbs
Pet Weight Recorded ,6/15 12:07AM,14.3 lbs
Pet Weight Recorded ,6/14 11:49PM,14.2 lbs
Cat Detected,6/14 11:47PM,-
Clean Cycle Complete,6/14 7:48PM,-
Clean Cycle In Progress,6/14 7:46PM,-
Pet Weight Recorded ,6/14 7:21PM,9.0 lbs
Cat Detected,6/14 7:18PM,-
Clean Cycle Complete,6/14 7:09PM,-
Clean Cycle In Progress,6/14 7:07PM,-
Cat Detected,6/14 6:42PM,-
Clean Cycle Complete,6/14 1:57PM,-
Clean Cycle In Progress,6/14 1:55PM,-
Clean Cycle Complete,6/14 10:38AM,-
Clean Cycle In Progress,6/14 10:36AM,-
Pet Weight Recorded ,6/14 10:11AM,19.3 lbs
Pet Weight Recorded ,6/14 10:10AM,19.3 lbs
Pet Weight Recorded ,6/14 10:09AM,19.3 lbs
Cat Detected,6/14 10:08AM,-
Clean Cycle Complete,6/14 9:01AM,-
Clean Cycle In Progress,6/14 8:59AM,-
Pet Weight Recorded ,6/14 8:34AM,9.1 lbs
Clean Cycle Complete,6/14 3:19AM,-
Cycle Interrupted,6/14 3:17AM,-
Cycle Interrupted,6/14 3:16AM,-
Cycle Interrupted,6/14 3:15AM,-
Clean Cycle In Progress,6/14 3:15AM,-
Cat Detected,6/14 2:40AM,-
Clean Cycle Complete,6/14 1:20AM,-
Clean Cycle In Progress,6/14 1:17AM,-
Pet Weight Recorded ,6/14 12:52AM,8.9 lbs
Cat Detected,6/14 12:51AM,-
Clean Cycle Complete,6/14 12:06AM,-
Clean Cycle In Progress,6/14 12:04AM,-
Pet Weight Recorded ,6/13 11:39PM,9.1 lbs
Clean Cycle Complete,6/13 7:59PM,-
Clean Cycle In Progress,6/13 7:57PM,-
Pet Weight Recorded ,6/13 7:32PM,9.1 lbs
Cat Detected,6/13 7:31PM,-
Clean Cycle Complete,6/13 1:06PM,-
Clean Cycle In Progress,6/13 1:04PM,-
Cat Detected,6/13 12:38PM,-
Clean Cycle Complete,6/13 12:18PM,-
Clean Cycle In Progress,6/13 12:16PM,-
Pet Weight Recorded ,6/13 11:50AM,9.1 lbs
Cat Detected,6/13 11:50AM,-
Clean Cycle Complete,6/13 10:13AM,-
Cycle Interrupted,6/13 10:12AM,-
Pet Weight Recorded ,6/13 10:11AM,5.8 lbs
Cycle Interrupted,6/13 10:11AM,-
Clean Cycle In Progress,6/13 10:09AM,-
Pet Weight Recorded ,6/13 9:44AM,19.3 lbs
Pet Weight Recorded ,6/13 9:42AM,19.2 lbs
Cat Detected,6/13 9:40AM,-
Clean Cycle Complete,6/13 8:38AM,-
Clean Cycle In Progress,6/13 8:36AM,-
Pet Weight Recorded ,6/13 8:11AM,9.3 lbs
Cat Detected,6/13 8:10AM,-
Clean Cycle Complete,6/13 2:47AM,-
Clean Cycle In Progress,6/13 2:45AM,-
Cat Detected,6/13 2:20AM,-
Clean Cycle Complete,6/13 1:44AM,-
Clean Cycle In Progress,6/13 1:42AM,-
Pet Weight Recorded ,6/13 1:09AM,8.8 lbs
Pet Weight Recorded ,6/13 1:08AM,19.5 lbs
Pet Weight Recorded ,6/13 1:06AM,14.5 lbs
Pet Weight Recorded ,6/13 12:44AM,14.4 lbs
Cat Detected,6/13 12:40AM,-
Clean Cycle Complete,6/12 11:03PM,-
Clean Cycle In Progress,6/12 11:01PM,-
Pet Weight Recorded ,6/12 10:36PM,9.1 lbs
Cat Detected,6/12 10:34PM,-
Clean Cycle Complete,6/12 10:05PM,-
Clean Cycle In Progress,6/12 10:03PM,-
Pet Weight Recorded ,6/12 9:37PM,9.2 lbs
Cat Detected,6/12 9:36PM,-
Clean Cycle Complete,6/12 4:25PM,-
Cycle Interrupted,6/12 4:23PM,-
Clean Cycle In Progress,6/12 4:22PM,-
Pet Weight Recorded ,6/12 3:34PM,9.1 lbs
Cat Detected,6/12 3:31PM,-
Clean Cycle Complete,6/12 3:17PM,-
Clean Cycle In Progress,6/12 3:15PM,-
Cat Detected,6/12 2:50PM,-
Clean Cycle Complete,6/12 11:51AM,-
Cycle Interrupted,6/12 11:49AM,-
Clean Cycle In Progress,6/12 11:48AM,-
Clean Cycle Complete,6/12 11:48AM,-
Cycle Interrupted,6/12 11:46AM,-
Clean Cycle In Progress,6/12 11:45AM,-
Pet Weight Recorded ,6/12 11:20AM,8.2 lbs
Pet Weight Recorded ,6/12 11:19AM,19.3 lbs
Pet Weight Recorded ,6/12 11:07AM,9.2 lbs
Cat Detected,6/12 11:06AM,-
Clean Cycle Complete,6/12 8:25AM,-
Pet Weight Recorded ,6/12 8:23AM,13.9 lbs
Cycle Interrupted,6/12 8:22AM,-
Clean Cycle In Progress,6/12 8:22AM,-
Pet Weight Recorded ,6/12 7:57AM,14.0 lbs
Cat Detected,6/12 7:56AM,-
Clean Cycle Complete,6/12 7:33AM,-
Clean Cycle In Progress,6/12 7:31AM,-
Pet Weight Recorded ,6/12 7:06AM,19.3 lbs
Pet Weight Recorded ,6/12 6:52AM,9.2 lbs
Cat Detected,6/12 6:51AM,-
Clean Cycle Complete,6/12 1:23AM,-
Clean Cycle In Progress,6/12 1:21AM,-
Pet Weight Recorded ,6/12 12:56AM,14.1 lbs
Pet Weight Recorded ,6/12 12:54AM,14.1 lbs
Cat Detected,6/12 12:52AM,-
Clean Cycle Complete,6/12 12:42AM,-
Clean Cycle In Progress,6/12 12:39AM,-
Pet Weight Recorded ,6/12 12:14AM,14.1 lbs
Cat Detected,6/12 12:14AM,-
Clean Cycle Complete,6/12 12:11AM,-
Clean Cycle In Progress,6/12 12:09AM,-
Pet Weight Recorded ,6/11 11:44PM,7.8 lbs
Cat Detected,6/11 11:42PM,-
Clean Cycle Complete,6/11 10:14PM,-
Clean Cycle In Progress,6/11 10:12PM,-
Pet Weight Recorded ,6/11 9:46PM,9.2 lbs
Pet Weight Recorded ,6/11 9:40PM,9.2 lbs
Cat Detected,6/11 9:39PM,-
Clean Cycle Complete,6/11 3:18PM,-
Clean Cycle In Progress,6/11 3:16PM,-
Pet Weight Recorded ,6/11 2:51PM,9.1 lbs
Cat Detected,6/11 2:48PM,-
Clean Cycle Complete,6/11 12:38PM,-
Clean Cycle In Progress,6/11 12:36PM,-
Pet Weight Recorded ,6/11 11:52AM,7.4 lbs
Pet Weight Recorded ,6/11 11:50AM,12.5 lbs
Cat Detected,6/11 11:45AM,-
Clean Cycle Complete,6/11 11:44AM,-
Clean Cycle Complete,6/11 11:40AM,-
Cycle Interrupted,6/11 11:38AM,-
Clean Cycle In Progress,6/11 11:38AM,-
Pet Weight Recorded ,6/11 11:13AM,9.2 lbs
Pet Weight Recorded ,6/11 8:25AM,19.1 lbs
Pet Weight Recorded ,6/11 8:21AM,19.3 lbs
Pet Weight Recorded ,6/11 7:56AM,9.3 lbs
Pet Weight Recorded ,6/11 12:06AM,19.3 lbs
Pet Weight Recorded ,6/11 12:01AM,19.2 lbs
Pet Weight Recorded ,6/10 8:15PM,4.8 lbs
Pet Weight Recorded ,6/10 6:10PM,14.0 lbs
Pet Weight Recorded ,6/10 6:04PM,14.1 lbs
Pet Weight Recorded ,6/10 5:52PM,9.1 lbs
Pet Weight Recorded ,6/10 3:59PM,19.3 lbs
Pet Weight Recorded ,6/10 3:58PM,19.4 lbs
Pet Weight Recorded ,6/10 10:27AM,9.2 lbs
Clean Cycle Complete,6/10 9:24AM,-
Pet Weight Recorded ,6/10 9:24AM,14.0 lbs
Cycle Interrupted,6/10 9:23AM,-
Pet Weight Recorded ,6/10 9:23AM,14.1 lbs
Cycle Interrupted,6/10 9:22AM,-
Pet Weight Recorded ,6/10 9:22AM,14.1 lbs
Cycle Interrupted,6/10 9:21AM,-
Clean Cycle In Progress,6/10 9:19AM,-
Pet Weight Recorded ,6/10 8:54AM,5.1 lbs
Cat Detected,6/10 8:54AM,-
Clean Cycle Complete,6/10 8:53AM,-
Clean Cycle In Progress,6/10 8:51AM,-
Pet Weight Recorded ,6/10 8:26AM,6.5 lbs
Pet Weight Recorded ,6/10 7:55AM,9.2 lbs
Cat Detected,6/10 7:54AM,-
Clean Cycle Complete,6/10 2:42AM,-
Clean Cycle In Progress,6/10 2:40AM,-
Pet Weight Recorded ,6/10 2:15AM,19.2 lbs
Pet Weight Recorded ,6/10 2:14AM,19.2 lbs
Pet Weight Recorded ,6/10 2:11AM,9.2 lbs
Cat Detected,6/10 2:10AM,-
Clean Cycle Complete,6/9 6:10PM,-
Pet Weight Recorded ,6/9 6:10PM,14.1 lbs
Cycle Interrupted,6/9 6:09PM,-
Pet Weight Recorded ,6/9 6:09PM,14.2 lbs
Cycle Interrupted,6/9 6:08PM,-
Clean Cycle In Progress,6/9 6:06PM,-
Pet Weight Recorded ,6/9 5:41PM,14.1 lbs
Pet Weight Recorded ,6/9 5:26PM,19.1 lbs
Cat Detected,6/9 5:21PM,-
Clean Cycle Complete,6/9 3:59PM,-
Clean Cycle In Progress,6/9 3:57PM,-
Pet Weight Recorded ,6/9 3:32PM,9.2 lbs
Cat Detected,6/9 3:31PM,-
Clean Cycle Complete,6/9 2:24PM,-
Clean Cycle In Progress,6/9 2:22PM,-
Pet Weight Recorded ,6/9 1:55PM,9.2 lbs
Clean Cycle Complete,6/9 12:05PM,-
Clean Cycle In Progress,6/9 12:02PM,-
Pet Weight Recorded ,6/9 11:37AM,9.3 lbs
Cat Detected,6/9 11:36AM,-
Clean Cycle Complete,6/9 10:32AM,-
Clean Cycle In Progress,6/9 10:30AM,-
Pet Weight Recorded ,6/9 10:05AM,8.2 lbs
Cat Detected,6/9 10:04AM,-
Clean Cycle Complete,6/9 9:43AM,-
Pet Weight Recorded ,6/9 9:41AM,7.5 lbs
Cycle Interrupted,6/9 9:41AM,-
Cycle Interrupted,6/9 9:40AM,-
Clean Cycle In Progress,6/9 9:40AM,-
Pet Weight Recorded ,6/9 9:11AM,19.2 lbs
Pet Weight Recorded ,6/9 9:10AM,19.2 lbs
Cat Detected,6/9 9:09AM,-
Clean Cycle Complete,6/9 6:59AM,-
Clean Cycle In Progress,6/9 6:57AM,-
Pet Weight Recorded ,6/9 6:32AM,9.2 lbs
Cat Detected,6/9 6:30AM,-
Clean Cycle Complete,6/8 10:12PM,-
Clean Cycle In Progress,6/8 10:10PM,-
Pet Weight Recorded ,6/8 9:45PM,9.3 lbs
Cat Detected,6/8 9:43PM,-
Clean Cycle Complete,6/8 6:42PM,-
Clean Cycle In Progress,6/8 6:39PM,-
Pet Weight Recorded ,6/8 6:13PM,9.2 lbs
Cat Detected,6/8 6:12PM,-
Clean Cycle Complete,6/8 4:30PM,-
Clean Cycle In Progress,6/8 4:27PM,-
Pet Weight Recorded ,6/8 4:02PM,9.2 lbs
Clean Cycle Complete,6/8 12:55PM,-
Clean Cycle In Progress,6/8 12:53PM,-
Pet Weight Recorded ,6/8 12:28PM,9.2 lbs
Cat Detected,6/8 12:26PM,-
Clean Cycle Complete,6/8 11:56AM,-
Cycle Interrupted,6/8 11:54AM,-
Clean Cycle In Progress,6/8 11:53AM,-
Pet Weight Recorded ,6/8 11:27AM,9.1 lbs
Cat Detected,6/8 11:26AM,-
Clean Cycle Complete,6/8 8:01AM,-
Clean Cycle In Progress,6/8 7:59AM,-
Pet Weight Recorded ,6/8 7:29AM,14.0 lbs
Cat Detected,6/8 7:27AM,-
Clean Cycle Complete,6/8 7:27AM,-
Clean Cycle In Progress,6/8 7:25AM,-
Cat Detected,6/8 6:59AM,-
Clean Cycle Complete,6/8 3:17AM,-
Clean Cycle In Progress,6/8 3:15AM,-
Pet Weight Recorded ,6/8 2:50AM,9.2 lbs
Cat Detected,6/8 2:49AM,-
Clean Cycle Complete,6/7 11:25PM,-
Clean Cycle In Progress,6/7 11:23PM,-
Pet Weight Recorded ,6/7 10:58PM,9.2 lbs
Cat Detected,6/7 10:56PM,-
Clean Cycle Complete,6/7 9:55PM,-
Clean Cycle In Progress,6/7 9:53PM,-
Pet Weight Recorded ,6/7 9:28PM,5.0 lbs
Cat Detected,6/7 9:16PM,-
Clean Cycle Complete,6/7 2:42PM,-
Clean Cycle In Progress,6/7 2:40PM,-
Pet Weight Recorded ,6/7 2:15PM,9.2 lbs
Cat Detected,6/7 2:13PM,-
Clean Cycle Complete,6/7 1:56PM,-
Clean Cycle In Progress,6/7 1:54PM,-
Pet Weight Recorded ,6/7 1:23PM,9.2 lbs
Cat Detected,6/7 1:06PM,-
Clean Cycle Complete,6/7 8:57AM,-
Clean Cycle In Progress,6/7 8:55AM,-
Cat Detected,6/7 8:29AM,-
Clean Cycle Complete,6/7 5:08AM,-
Clean Cycle In Progress,6/7 5:05AM,-
Pet Weight Recorded ,6/7 4:40AM,9.2 lbs
Cat Detected,6/7 4:39AM,-
Clean Cycle Complete,6/7 12:54AM,-
Clean Cycle In Progress,6/7 12:52AM,-
Pet Weight Recorded ,6/7 12:27AM,7.2 lbs
Pet Weight Recorded ,6/6 11:49PM,19.2 lbs
Pet Weight Recorded ,6/6 11:48PM,19.2 lbs
Cat Detected,6/6 11:47PM,-
Clean Cycle Complete,6/6 10:00PM,-
Clean Cycle In Progress,6/6 9:58PM,-
Pet Weight Recorded ,6/6 9:33PM,9.2 lbs
Cat Detected,6/6 9:32PM,-
Clean Cycle Complete,6/6 9:11PM,-
Clean Cycle In Progress,6/6 9:09PM,-
Pet Weight Recorded ,6/6 8:44PM,9.2 lbs
Cat Detected,6/6 8:43PM,-
Clean Cycle Complete,6/6 5:17PM,-
Cycle Interrupted,6/6 5:15PM,-
Clean Cycle In Progress,6/6 5:14PM,-
Pet Weight Recorded ,6/6 4:49PM,9.2 lbs
Cat Detected,6/6 4:47PM,-
Clean Cycle Complete,6/6 4:02PM,-
Pet Weight Recorded ,6/6 4:01PM,14.2 lbs
Cycle Interrupted,6/6 4:00PM,-
Pet Weight Recorded ,6/6 3:59PM,6.6 lbs
Cycle Interrupted,6/6 3:59PM,-
Cycle Interrupted,6/6 3:57PM,-
Clean Cycle In Progress,6/6 3:57PM,-
Pet Weight Recorded ,6/6 3:31PM,9.2 lbs
Cat Detected,6/6 3:31PM,-
Clean Cycle Complete,6/6 12:45PM,-
Pet Weight Recorded ,6/6 12:43PM,6.3 lbs
Cycle Interrupted,6/6 12:42PM,-
Pet Weight Recorded ,6/6 12:42PM,8.4 lbs
Cycle Interrupted,6/6 12:41PM,-
Clean Cycle In Progress,6/6 12:41PM,-
Pet Weight Recorded ,6/6 12:07PM,19.2 lbs
Pet Weight Recorded ,6/6 12:05PM,6.5 lbs
Cat Detected,6/6 12:05PM,-
Clean Cycle Complete,6/6 9:27AM,-
Clean Cycle In Progress,6/6 9:25AM,-
Pet Weight Recorded ,6/6 9:00AM,9.3 lbs
Pet Weight Recorded ,6/6 8:58AM,9.2 lbs
Cat Detected,6/6 8:57AM,-
Clean Cycle Complete,6/6 3:38AM,-
Clean Cycle In Progress,6/6 3:36AM,-
Pet Weight Recorded ,6/6 3:11AM,9.3 lbs
Cat Detected,6/6 3:10AM,-
Clean Cycle Complete,6/6 1:35AM,-
Cycle Interrupted,6/6 1:33AM,-
Cycle Interrupted,6/6 1:32AM,-
Clean Cycle In Progress,6/6 1:31AM,-
Pet Weight Recorded ,6/6 1:06AM,19.3 lbs
Pet Weight Recorded ,6/6 1:05AM,19.2 lbs
Cat Detected,6/6 1:04AM,-
Clean Cycle Complete,6/5 10:03PM,-
Clean Cycle In Progress,6/5 10:01PM,-
Pet Weight Recorded ,6/5 9:36PM,9.2 lbs
Pet Weight Recorded ,6/5 9:34PM,9.2 lbs
Cat Detected,6/5 9:33PM,-
Clean Cycle Complete,6/5 7:26PM,-
Cycle Interrupted,6/5 7:24PM,-
Clean Cycle In Progress,6/5 7:23PM,-
Pet Weight Recorded ,6/5 6:58PM,9.2 lbs
Cat Detected,6/5 6:56PM,-
Clean Cycle Complete,6/5 3:38PM,-
Clean Cycle Complete,6/5 12:27PM,-
Clean Cycle In Progress,6/5 12:25PM,-
Pet Weight Recorded ,6/5 12:00PM,9.3 lbs
Cat Detected,6/5 11:58AM,-
Clean Cycle Complete,6/5 10:14AM,-
Pet Weight Recorded ,6/5 10:13AM,14.2 lbs
Cycle Interrupted,6/5 10:12AM,-
Pet Weight Recorded ,6/5 10:11AM,7.1 lbs
Cycle Interrupted,6/5 10:11AM,-
Pet Weight Recorded ,6/5 10:10AM,7.6 lbs
Cycle Interrupted,6/5 10:09AM,-
Clean Cycle In Progress,6/5 10:08AM,-
Pet Weight Recorded ,6/5 9:43AM,9.3 lbs
Cat Detected,6/5 9:42AM,-
Clean Cycle Complete,6/5 7:52AM,-
Pet Weight Recorded ,6/5 7:51AM,14.3 lbs
Cycle Interrupted,6/5 7:50AM,-
Clean Cycle In Progress,6/5 7:48AM,-
Cat Detected,6/5 7:23AM,-
Clean Cycle Complete,6/5 7:06AM,-
Cycle Interrupted,6/5 7:04AM,-
Clean Cycle In Progress,6/5 7:03AM,-
Pet Weight Recorded ,6/5 6:38AM,9.3 lbs
Cat Detected,6/5 6:37AM,-
Clean Cycle Complete,6/5 12:13AM,-
Pet Weight Recorded ,6/5 12:12AM,6.8 lbs
Cycle Interrupted,6/5 12:11AM,-
Clean Cycle In Progress,6/5 12:10AM,-
Pet Weight Recorded ,6/4 11:44PM,6.5 lbs
Cat Detected,6/4 11:43PM,-
Clean Cycle Complete,6/4 9:59PM,-
Clean Cycle In Progress,6/4 9:57PM,-
Pet Weight Recorded ,6/4 9:31PM,9.3 lbs
Cat Detected,6/4 9:30PM,-
Clean Cycle Complete,6/4 6:12PM,-
Clean Cycle In Progress,6/4 6:10PM,-
Clean Cycle Complete,6/4 5:11PM,-
Clean Cycle In Progress,6/4 5:09PM,-
Pet Weight Recorded ,6/4 4:43PM,9.3 lbs
Pet Weight Recorded ,6/4 4:39PM,9.3 lbs
Cat Detected,6/4 4:38PM,-
Clean Cycle Complete,6/4 12:28PM,-
Clean Cycle In Progress,6/4 12:26PM,-
Pet Weight Recorded ,6/4 12:00PM,9.2 lbs
Cat Detected,6/4 11:58AM,-
Clean Cycle Complete,6/4 9:37AM,-
Cycle Interrupted,6/4 9:34AM,-
Clean Cycle In Progress,6/4 9:34AM,-
Cat Detected,6/4 9:09AM,-
Clean Cycle Complete,6/4 7:24AM,-
Clean Cycle In Progress,6/4 7:22AM,-
Pet Weight Recorded ,6/4 6:57AM,9.2 lbs
Cat Detected,6/4 6:56AM,-
Clean Cycle Complete,6/4 4:09AM,-
Clean Cycle In Progress,6/4 4:07AM,-
Pet Weight Recorded ,6/4 3:42AM,6.6 lbs
Pet Weight Recorded ,6/4 3:41AM,19.3 lbs
Pet Weight Recorded ,6/4 3:23AM,2.8 lbs
Pet Weight Recorded ,6/4 3:21AM,19.3 lbs
Cat Detected,6/4 3:20AM,-
Clean Cycle Complete,6/4 12:15AM,-
Pet Weight Recorded ,6/4 12:15AM,14.3 lbs
Cycle Interrupted,6/4 12:14AM,-
Pet Weight Recorded ,6/4 12:12AM,6.1 lbs
Cycle Interrupted,6/4 12:12AM,-
Clean Cycle In Progress,6/4 12:11AM,-
Pet Weight Recorded ,6/3 11:46PM,14.3 lbs
Cat Detected,6/3 11:43PM,-
Clean Cycle Complete,6/3 10:55PM,-
Clean Cycle In Progress,6/3 10:53PM,-
Pet Weight Recorded ,6/3 10:28PM,9.2 lbs
Cat Detected,6/3 10:27PM,-
Clean Cycle Complete,6/3 8:25PM,-
Pet Weight Recorded ,6/3 8:25PM,14.4 lbs
Cycle Interrupted,6/3 8:24PM,-
Pet Weight Recorded ,6/3 8:23PM,14.4 lbs
Cycle Interrupted,6/3 8:22PM,-
Pet Weight Recorded ,6/3 8:21PM,7.9 lbs
Cycle Interrupted,6/3 8:19PM,-
Clean Cycle In Progress,6/3 8:18PM,-
Pet Weight Recorded ,6/3 7:53PM,9.2 lbs
Cat Detected,6/3 7:52PM,-
Clean Cycle Complete,6/3 3:37PM,-
Clean Cycle In Progress,6/3 3:35PM,-
Cat Detected,6/3 3:10PM,-
Clean Cycle Complete,6/3 2:53PM,-
Pet Weight Recorded ,6/3 2:51PM,6.7 lbs
Cycle Interrupted,6/3 2:50PM,-
Pet Weight Recorded ,6/3 2:50PM,14.2 lbs
Cycle Interrupted,6/3 2:46PM,-
Clean Cycle In Progress,6/3 2:46PM,-
Cat Detected,6/3 2:20PM,-
Clean Cycle Complete,6/3 12:06PM,-
Clean Cycle In Progress,6/3 12:04PM,-
Clean Cycle Complete,6/3 10:43AM,-
Clean Cycle In Progress,6/3 10:40AM,-
Pet Weight Recorded ,6/3 10:15AM,9.3 lbs
Cat Detected,6/3 10:13AM,-
Clean Cycle Complete,6/3 9:50AM,-
Pet Weight Recorded ,6/3 9:47AM,14.1 lbs
Cycle Interrupted,6/3 9:46AM,-
Clean Cycle In Progress,6/3 9:46AM,-
Pet Weight Recorded ,6/3 9:21AM,9.3 lbs
Cat Detected,6/3 9:14AM,-
Clean Cycle Complete,6/3 8:49AM,-
Pet Weight Recorded ,6/3 8:48AM,7.7 lbs
Cycle Interrupted,6/3 8:47AM,-
Clean Cycle In Progress,6/3 8:47AM,-
Pet Weight Recorded ,6/3 8:21AM,9.3 lbs
Cat Detected,6/3 8:20AM,-
Clean Cycle Complete,6/3 1:11AM,-
Pet Weight Recorded ,6/3 1:09AM,6.7 lbs
Cycle Interrupted,6/3 1:09AM,-
Pet Weight Recorded ,6/3 1:08AM,14.2 lbs
Cycle Interrupted,6/3 1:07AM,-
Clean Cycle In Progress,6/3 1:07AM,-
Pet Weight Recorded ,6/3 12:28AM,19.2 lbs
Pet Weight Recorded ,6/3 12:25AM,14.3 lbs
Pet Weight Recorded ,6/3 12:24AM,9.2 lbs
Cat Detected,6/3 12:22AM,-
Clean Cycle Complete,6/3 12:14AM,-
Cat Detected,6/2 9:51PM,-
Clean Cycle Complete,6/2 9:44PM,-
Clean Cycle In Progress,6/2 9:42PM,-
Pet Weight Recorded ,6/2 9:17PM,9.2 lbs
Cat Detected,6/2 9:14PM,-
Clean Cycle Complete,6/2 4:09PM,-
Cycle Interrupted,6/2 4:09PM,-
Pet Weight Recorded ,6/2 4:07PM,6.9 lbs
Cycle Interrupted,6/2 4:07PM,-
Clean Cycle In Progress,6/2 4:06PM,-
Cat Detected,6/2 3:41PM,-
Clean Cycle Complete,6/2 1:46PM,-
Clean Cycle In Progress,6/2 1:43PM,-
Pet Weight Recorded ,6/2 1:18PM,9.3 lbs
Cat Detected,6/2 1:13PM,-
Clean Cycle Complete,6/2 12:42PM,-
Pet Weight Recorded ,6/2 12:40PM,14.2 lbs
Cycle Interrupted,6/2 12:38PM,-
Clean Cycle In Progress,6/2 12:38PM,-
Pet Weight Recorded ,6/2 12:12PM,9.3 lbs
Cat Detected,6/2 12:11PM,-
Clean Cycle Complete,6/2 8:29AM,-
Clean Cycle In Progress,6/2 8:27AM,-
Pet Weight Recorded ,6/2 8:02AM,9.3 lbs
Cat Detected,6/2 8:01AM,-
Clean Cycle Complete,6/2 4:00AM,-
Clean Cycle In Progress,6/2 3:58AM,-
Pet Weight Recorded ,6/2 3:33AM,9.4 lbs
Pet Weight Recorded ,6/2 3:23AM,9.3 lbs
Cat Detected,6/2 3:22AM,-
Clean Cycle Complete,6/1 4:22PM,-
Clean Cycle In Progress,6/1 4:20PM,-
Pet Weight Recorded ,6/1 3:54PM,9.3 lbs
Cat Detected,6/1 3:51PM,-
Clean Cycle Complete,6/1 11:49AM,-
Clean Cycle In Progress,6/1 11:47AM,-
Pet Weight Recorded ,6/1 11:20AM,9.3 lbs
Cat Detected,6/1 11:18AM,-
Clean Cycle Complete,6/1 2:15AM,-
Pet Weight Recorded ,6/1 2:14AM,7.8 lbs
Cycle Interrupted,6/1 2:14AM,-
Clean Cycle In Progress,6/1 2:12AM,-
