Activity,Timestamp,Value
Cat Detected,5/14 11:52AM,-
Clean Cycle Complete,5/14 9:07AM,-
Clean Cycle In Progress,5/14 9:05AM,-
Pet Weight Recorded ,5/14 8:40AM,9.3 lbs
Cat Detected,5/14 8:39AM,-
Clean Cycle Complete,5/14 8:21AM,-
Clean Cycle In Progress,5/14 8:19AM,-
Pet Weight Recorded ,5/14 7:54AM,19.6 lbs
Pet Weight Recorded ,5/14 7:42AM,14.3 lbs
Pet Weight Recorded ,5/14 7:33AM,14.3 lbs
Cat Detected,5/14 7:32AM,-
Clean Cycle Complete,5/14 6:58AM,-
Clean Cycle In Progress,5/14 6:56AM,-
Pet Weight Recorded ,5/14 6:31AM,14.3 lbs
Cat Detected,5/14 6:30AM,-
Clean Cycle Complete,5/14 3:18AM,-
Clean Cycle In Progress,5/14 3:16AM,-
Pet Weight Recorded ,5/14 2:51AM,9.1 lbs
Clean Cycle Complete,5/13 7:20PM,-
Clean Cycle In Progress,5/13 7:18PM,-
Pet Weight Recorded ,5/13 6:53PM,9.4 lbs
Cat Detected,5/13 6:52PM,-
Clean Cycle Complete,5/13 7:25AM,-
Clean Cycle In Progress,5/13 7:23AM,-
Cat Detected,5/13 6:58AM,-
Clean Cycle Complete,5/13 6:52AM,-
Clean Cycle In Progress,5/13 6:50AM,-
Pet Weight Recorded ,5/13 6:25AM,9.3 lbs
Pet Weight Recorded ,5/13 6:09AM,9.3 lbs
Cat Detected,5/13 6:07AM,-
Clean Cycle Complete,5/13 3:03AM,-
Clean Cycle In Progress,5/13 3:00AM,-
Pet Weight Recorded ,5/13 2:35AM,9.3 lbs
Cat Detected,5/13 2:35AM,-
Clean Cycle Complete,5/13 12:37AM,-
Clean Cycle In Progress,5/13 12:35AM,-
Pet Weight Recorded ,5/13 12:10AM,14.3 lbs
Pet Weight Recorded ,5/13 12:05AM,14.3 lbs
Cat Detected,5/13 12:04AM,-
Clean Cycle Complete,5/12 9:45PM,-
Clean Cycle In Progress,5/12 9:43PM,-
Pet Weight Recorded ,5/12 9:17PM,9.3 lbs
Cat Detected,5/12 9:16PM,-
Clean Cycle Complete,5/12 12:19PM,-
Clean Cycle In Progress,5/12 12:16PM,-
Pet Weight Recorded ,5/12 11:51AM,9.3 lbs
Pet Weight Recorded ,5/12 11:20AM,9.1 lbs
Cat Detected,5/12 11:19AM,-
Clean Cycle Complete,5/12 9:42AM,-
Clean Cycle In Progress,5/12 9:39AM,-
Cat Detected,5/12 9:14AM,-
Clean Cycle Complete,5/12 8:57AM,-
Cycle Interrupted,5/12 8:57AM,-
Clean Cycle In Progress,5/12 8:55AM,-
Pet Weight Recorded ,5/12 8:30AM,9.4 lbs
Cat Detected,5/12 8:29AM,-
Clean Cycle Complete,5/12 8:21AM,-
Clean Cycle In Progress,5/12 8:19AM,-
Pet Weight Recorded ,5/12 7:53AM,14.3 lbs
Clean Cycle Complete,5/11 9:20PM,-
Clean Cycle In Progress,5/11 9:18PM,-
Pet Weight Recorded ,5/11 8:53PM,9.3 lbs
Cat Detected,5/11 8:52PM,-
Cat Detected,5/11 2:57PM,-
Clean Cycle Complete,5/11 1:16PM,-
Cycle Interrupted,5/11 1:15PM,-
Clean Cycle In Progress,5/11 1:14PM,-
Pet Weight Recorded ,5/11 12:49PM,14.4 lbs
Clean Cycle Complete,5/11 1:45AM,-
Cycle Interrupted,5/11 1:43AM,-
Clean Cycle In Progress,5/11 1:42AM,-
Pet Weight Recorded ,5/11 1:17AM,9.4 lbs
Cat Detected,5/11 1:17AM,-
Clean Cycle Complete,5/11 12:22AM,-
Clean Cycle In Progress,5/11 12:20AM,-
Pet Weight Recorded ,5/10 11:55PM,14.3 lbs
Cat Detected,5/10 11:38PM,-
Clean Cycle Complete,5/10 9:58PM,-
Clean Cycle In Progress,5/10 9:56PM,-
Pet Weight Recorded ,5/10 9:31PM,9.3 lbs
Cat Detected,5/10 9:30PM,-
Clean Cycle Complete,5/10 4:59PM,-
Clean Cycle In Progress,5/10 4:57PM,-
Pet Weight Recorded ,5/10 4:32PM,9.3 lbs
Cat Detected,5/10 4:31PM,-
Clean Cycle Complete,5/10 9:18AM,-
Clean Cycle In Progress,5/10 9:16AM,-
Pet Weight Recorded ,5/10 8:47AM,9.0 lbs
Cat Detected,5/10 8:45AM,-
Clean Cycle Complete,5/10 1:17AM,-
Cycle Interrupted,5/10 1:16AM,-
Pet Weight Recorded ,5/10 1:14AM,5.7 lbs
Cycle Interrupted,5/10 1:13AM,-
Clean Cycle In Progress,5/10 1:13AM,-
Pet Weight Recorded ,5/10 12:47AM,14.3 lbs
Cat Detected,5/10 12:43AM,-
Clean Cycle Complete,5/9 9:30PM,-
Clean Cycle In Progress,5/9 9:28PM,-
Pet Weight Recorded ,5/9 9:03PM,9.3 lbs
Cat Detected,5/9 9:01PM,-
Clean Cycle Complete,5/9 8:37AM,-
Clean Cycle In Progress,5/9 8:35AM,-
Pet Weight Recorded ,5/9 8:10AM,9.2 lbs
Clean Cycle Complete,5/9 4:12AM,-
Clean Cycle In Progress,5/9 4:10AM,-
Cat Detected,5/9 3:45AM,-
Clean Cycle Complete,5/9 12:54AM,-
Pet Weight Recorded ,5/9 12:52AM,6.6 lbs
Cycle Interrupted,5/9 12:52AM,-
Clean Cycle In Progress,5/9 12:51AM,-
Pet Weight Recorded ,5/9 12:26AM,9.4 lbs
Cat Detected,5/9 12:24AM,-
Clean Cycle Complete,5/8 2:37PM,-
Clean Cycle In Progress,5/8 2:35PM,-
Pet Weight Recorded ,5/8 2:10PM,9.4 lbs
Cat Detected,5/8 2:09PM,-
Clean Cycle Complete,5/8 10:14AM,-
Clean Cycle In Progress,5/8 10:12AM,-
Cat Detected,5/8 9:47AM,-
Clean Cycle Complete,5/8 8:48AM,-
Clean Cycle In Progress,5/8 8:46AM,-
Pet Weight Recorded ,5/8 8:21AM,9.4 lbs
Cat Detected,5/8 8:20AM,-
Clean Cycle Complete,5/8 6:31AM,-
Clean Cycle In Progress,5/8 6:29AM,-
Pet Weight Recorded ,5/8 6:04AM,9.4 lbs
Cat Detected,5/8 6:02AM,-
Clean Cycle Complete,5/7 9:11PM,-
Clean Cycle In Progress,5/7 9:09PM,-
Pet Weight Recorded ,5/7 8:44PM,9.3 lbs
Cat Detected,5/7 8:43PM,-
Clean Cycle Complete,5/7 6:09PM,-
Clean Cycle In Progress,5/7 6:07PM,-
Pet Weight Recorded ,5/7 5:42PM,9.5 lbs
Cat Detected,5/7 5:41PM,-
Clean Cycle Complete,5/7 11:50AM,-
Clean Cycle In Progress,5/7 11:48AM,-
Pet Weight Recorded ,5/7 11:23AM,9.5 lbs
Cat Detected,5/7 11:22AM,-
Clean Cycle Complete,5/7 8:29AM,-
Clean Cycle In Progress,5/7 8:27AM,-
Pet Weight Recorded ,5/7 8:02AM,9.5 lbs
Cat Detected,5/7 8:01AM,-
Clean Cycle Complete,5/7 8:00AM,-
Clean Cycle In Progress,5/7 7:57AM,-
Cat Detected,5/7 7:31AM,-
Clean Cycle Complete,5/7 6:42AM,-
Clean Cycle In Progress,5/7 6:40AM,-
Pet Weight Recorded ,5/7 6:15AM,9.4 lbs
Cat Detected,5/7 6:15AM,-
Clean Cycle Complete,5/7 4:47AM,-
Clean Cycle In Progress,5/7 4:45AM,-
Pet Weight Recorded ,5/7 4:20AM,6.4 lbs
Cat Detected,5/7 4:19AM,-
Clean Cycle Complete,5/7 4:19AM,-
Clean Cycle In Progress,5/7 4:17AM,-
Pet Weight Recorded ,5/7 3:52AM,9.5 lbs
Cat Detected,5/7 3:50AM,-
Clean Cycle Complete,5/7 2:18AM,-
Clean Cycle In Progress,5/7 2:16AM,-
Cat Detected,5/7 1:50AM,-
Clean Cycle Complete,5/6 12:41PM,-
Clean Cycle In Progress,5/6 12:39PM,-
Clean Cycle Complete,5/5 10:14AM,-
Cycle Interrupted,5/5 10:12AM,-
Clean Cycle In Progress,5/5 10:11AM,-
Pet Weight Recorded ,5/5 9:45AM,14.5 lbs
Cat Detected,5/5 9:05AM,-
Clean Cycle Complete,5/5 9:05AM,-
Cycle Interrupted,5/5 9:04AM,-
Cycle Interrupted,5/5 9:03AM,-
Cycle Interrupted,5/5 9:02AM,-
Clean Cycle In Progress,5/5 9:01AM,-
Cat Detected,5/5 9:01AM,-
Clean Cycle Complete,5/5 1:43AM,-
Pet Weight Recorded ,5/5 1:42AM,5.7 lbs
Cycle Interrupted,5/5 1:41AM,-
Cycle Interrupted,5/5 1:39AM,-
Clean Cycle In Progress,5/5 1:39AM,-
Cat Detected,5/5 1:13AM,-
Clean Cycle Complete,5/5 12:43AM,-
Clean Cycle In Progress,5/5 12:41AM,-
Cat Detected,5/5 12:15AM,-
Clean Cycle Complete,5/4 9:11PM,-
Clean Cycle In Progress,5/4 9:08PM,-
Cat Detected,5/4 8:56PM,-
Clean Cycle Complete,5/4 8:43PM,-
Cycle Interrupted,5/4 8:41PM,-
Clean Cycle In Progress,5/4 8:41PM,-
Cat Detected,5/4 8:16PM,-
Clean Cycle Complete,5/4 8:00PM,-
Clean Cycle Complete,5/4 7:07PM,-
Clean Cycle Complete,5/4 4:09PM,-
Clean Cycle In Progress,5/4 4:07PM,-
Pet Weight Recorded ,5/4 3:42PM,6.5 lbs
Cat Detected,5/4 3:41PM,-
Clean Cycle Complete,5/4 3:41PM,-
Pet Weight Recorded ,5/4 3:40PM,6.3 lbs
Pet Weight Recorded ,5/4 3:39PM,7.7 lbs
Cycle Interrupted,5/4 3:38PM,-
Clean Cycle In Progress,5/4 3:36PM,-
Pet Weight Recorded ,5/4 3:11PM,14.5 lbs
Cat Detected,5/4 3:08PM,-
Clean Cycle Complete,5/3 3:18PM,-
Clean Cycle In Progress,5/3 3:15PM,-
Cat Detected,5/3 2:01PM,-
Clean Cycle Complete,5/3 12:44PM,-
Clean Cycle In Progress,5/3 12:42PM,-
Cat Detected,5/3 12:27PM,-
Clean Cycle Complete,5/3 8:08AM,-
Clean Cycle In Progress,5/3 8:06AM,-
Pet Weight Recorded ,5/3 7:51AM,14.5 lbs
Cat Detected,5/3 7:49AM,-
Clean Cycle Complete,5/2 6:39PM,-
Clean Cycle In Progress,5/2 6:37PM,-
Pet Weight Recorded ,5/2 6:21PM,8.0 lbs
Cat Detected,5/2 6:19PM,-
Clean Cycle Complete,5/2 12:42PM,-
Clean Cycle In Progress,5/2 12:39PM,-
Clean Cycle Complete,5/2 8:58AM,-
Clean Cycle In Progress,5/2 8:55AM,-
Pet Weight Recorded ,5/2 8:40AM,14.4 lbs
Cat Detected,5/2 8:39AM,-
Clean Cycle Complete,5/2 1:28AM,-
Clean Cycle In Progress,5/2 1:26AM,-
Pet Weight Recorded ,5/2 1:11AM,14.5 lbs
Cat Detected,5/2 1:09AM,-
Clean Cycle Complete,5/1 1:43PM,-
Clean Cycle In Progress,5/1 1:41PM,-
Cat Detected,5/1 1:26PM,-
Clean Cycle Complete,5/1 9:37AM,-
Clean Cycle In Progress,5/1 9:35AM,-
Pet Weight Recorded ,5/1 9:20AM,14.4 lbs
Pet Weight Recorded ,5/1 9:14AM,6.0 lbs
Cat Detected,5/1 9:11AM,-
Clean Cycle Complete,5/1 12:39AM,-
Clean Cycle In Progress,5/1 12:37AM,-
Pet Weight Recorded ,5/1 12:20AM,14.7 lbs
Cat Detected,5/1 12:19AM,-
