Activity,Timestamp,Value
Clean Cycle In Progress,12/26 10:58PM,-
Pet Weight Recorded ,12/26 10:43PM,8.7 lbs
Pet Weight Recorded ,12/26 10:26PM,8.7 lbs
Cat Detected,12/26 10:25PM,-
Clean Cycle Complete,12/26 10:00PM,-
Clean Cycle In Progress,12/26 9:58PM,-
Cat Detected,12/26 9:43PM,-
Clean Cycle Complete,12/26 9:24PM,-
Cycle Interrupted,12/26 9:22PM,-
Clean Cycle In Progress,12/26 9:22PM,-
Pet Weight Recorded ,12/26 9:07PM,18.9 lbs
Cat Detected,12/26 9:06PM,-
Clean Cycle Complete,12/26 7:45PM,-
Cycle Interrupted,12/26 7:43PM,-
Clean Cycle In Progress,12/26 7:43PM,-
Pet Weight Recorded ,12/26 7:27PM,8.7 lbs
Cat Detected,12/26 7:24PM,-
Clean Cycle Complete,12/26 6:29PM,-
Clean Cycle In Progress,12/26 6:27PM,-
Pet Weight Recorded ,12/26 6:12PM,19.2 lbs
Pet Weight Recorded ,12/26 6:11PM,19.1 lbs
Cat Detected,12/26 6:10PM,-
Clean Cycle Complete,12/26 5:44PM,-
Clean Cycle In Progress,12/26 5:42PM,-
Cat Detected,12/26 5:27PM,-
Clean Cycle Complete,12/26 3:29PM,-
Clean Cycle In Progress,12/26 3:27PM,-
Pet Weight Recorded ,12/26 3:12PM,19.3 lbs
Pet Weight Recorded ,12/26 3:10PM,18.9 lbs
Cat Detected,12/26 3:10PM,-
Clean Cycle Complete,12/26 3:03PM,-
Cycle Interrupted,12/26 3:01PM,-
Clean Cycle In Progress,12/26 3:01PM,-
Pet Weight Recorded ,12/26 2:46PM,16.2 lbs
Cat Detected,12/26 2:41PM,-
Clean Cycle Complete,12/26 2:37PM,-
Clean Cycle In Progress,12/26 2:34PM,-
Cat Detected,12/26 2:19PM,-
Clean Cycle Complete,12/26 2:14PM,-
Cycle Interrupted,12/26 2:12PM,-
Clean Cycle In Progress,12/26 2:11PM,-
Pet Weight Recorded ,12/26 1:56PM,19.4 lbs
Pet Weight Recorded ,12/26 1:47PM,19.2 lbs
Pet Weight Recorded ,12/26 1:45PM,8.8 lbs
Pet Weight Recorded ,12/26 1:43PM,18.6 lbs
Cat Detected,12/26 1:29PM,-
Clean Cycle Complete,12/26 9:40AM,-
Clean Cycle In Progress,12/26 9:38AM,-
Pet Weight Recorded ,12/26 9:23AM,8.7 lbs
Pet Weight Recorded ,12/26 9:19AM,16.1 lbs
Cat Detected,12/26 9:17AM,-
Clean Cycle Complete,12/26 5:57AM,-
Cycle Interrupted,12/26 5:55AM,-
Clean Cycle In Progress,12/26 5:55AM,-
Pet Weight Recorded ,12/26 5:40AM,8.6 lbs
Cat Detected,12/26 5:36AM,-
Clean Cycle Complete,12/26 2:40AM,-
Clean Cycle In Progress,12/26 2:38AM,-
Pet Weight Recorded ,12/26 2:21AM,18.5 lbs
Cat Detected,12/26 2:20AM,-
Clean Cycle Complete,12/26 1:20AM,-
Cycle Interrupted,12/26 1:19AM,-
Cycle Interrupted,12/26 1:17AM,-
Clean Cycle In Progress,12/26 1:16AM,-
Pet Weight Recorded ,12/26 1:01AM,16.0 lbs
Cat Detected,12/26 12:59AM,-
Clean Cycle Complete,12/25 11:30PM,-
Clean Cycle In Progress,12/25 11:28PM,-
Pet Weight Recorded ,12/25 11:13PM,8.6 lbs
Cat Detected,12/25 11:09PM,-
Cycle Interrupted,12/25 7:23PM,-
Clean Cycle In Progress,12/25 7:22PM,-
Pet Weight Recorded ,12/25 7:07PM,16.1 lbs
Cat Detected,12/25 7:05PM,-
Clean Cycle Complete,12/25 5:05PM,-
Clean Cycle In Progress,12/25 5:03PM,-
Pet Weight Recorded ,12/25 4:48PM,16.2 lbs
Cat Detected,12/25 4:46PM,-
Clean Cycle Complete,12/25 1:50PM,-
Cycle Interrupted,12/25 1:48PM,-
Clean Cycle In Progress,12/25 1:47PM,-
Pet Weight Recorded ,12/25 1:32PM,8.7 lbs
Clean Cycle Complete,12/25 9:47AM,-
Clean Cycle In Progress,12/25 9:45AM,-
Pet Weight Recorded ,12/25 9:30AM,7.5 lbs
Cat Detected,12/25 9:29AM,-
Clean Cycle Complete,12/25 8:04AM,-
Cycle Interrupted,12/25 8:02AM,-
Clean Cycle In Progress,12/25 8:01AM,-
Clean Cycle Complete,12/25 5:59AM,-
Cycle Interrupted,12/25 5:57AM,-
Clean Cycle In Progress,12/25 5:57AM,-
Pet Weight Recorded ,12/25 5:42AM,8.6 lbs
Cat Detected,12/25 5:38AM,-
Clean Cycle Complete,12/25 2:11AM,-
Clean Cycle In Progress,12/25 2:09AM,-
Pet Weight Recorded ,12/25 1:54AM,8.6 lbs
Cat Detected,12/25 1:53AM,-
Clean Cycle Complete,12/24 9:59PM,-
Cycle Interrupted,12/24 9:58PM,-
Cycle Interrupted,12/24 9:57PM,-
Clean Cycle In Progress,12/24 9:57PM,-
Pet Weight Recorded ,12/24 9:41PM,16.1 lbs
Cat Detected,12/24 9:39PM,-
Clean Cycle Complete,12/24 9:35PM,-
Pet Weight Recorded ,12/24 9:34PM,16.1 lbs
Cycle Interrupted,12/24 9:34PM,-
Cycle Interrupted,12/24 9:32PM,-
Clean Cycle In Progress,12/24 9:31PM,-
Pet Weight Recorded ,12/24 9:16PM,16.1 lbs
Cat Detected,12/24 9:13PM,-
Clean Cycle Complete,12/24 6:40PM,-
Clean Cycle In Progress,12/24 6:38PM,-
Pet Weight Recorded ,12/24 6:23PM,8.8 lbs
Cat Detected,12/24 6:21PM,-
Clean Cycle Complete,12/24 12:35PM,-
Cycle Interrupted,12/24 12:33PM,-
Clean Cycle In Progress,12/24 12:32PM,-
Pet Weight Recorded ,12/24 12:17PM,19.3 lbs
Pet Weight Recorded ,12/24 12:16PM,18.8 lbs
Cat Detected,12/24 12:15PM,-
Clean Cycle Complete,12/24 11:53AM,-
Clean Cycle In Progress,12/24 11:50AM,-
Pet Weight Recorded ,12/24 11:35AM,8.8 lbs
Cat Detected,12/24 11:33AM,-
Clean Cycle Complete,12/24 8:25AM,-
Cycle Interrupted,12/24 8:24AM,-
Clean Cycle In Progress,12/24 8:23AM,-
Pet Weight Recorded ,12/24 8:08AM,8.8 lbs
Cat Detected,12/24 8:07AM,-
Clean Cycle Complete,12/24 7:03AM,-
Clean Cycle In Progress,12/24 7:01AM,-
Pet Weight Recorded ,12/24 6:46AM,18.9 lbs
Clean Cycle Complete,12/24 2:27AM,-
Pet Weight Recorded ,12/24 2:27AM,16.1 lbs
Cycle Interrupted,12/24 2:26AM,-
Cycle Interrupted,12/24 2:25AM,-
Clean Cycle In Progress,12/24 2:24AM,-
Pet Weight Recorded ,12/24 2:09AM,8.8 lbs
Cat Detected,12/24 2:06AM,-
Clean Cycle Complete,12/24 1:19AM,-
Cycle Interrupted,12/24 1:17AM,-
Clean Cycle In Progress,12/24 1:16AM,-
Pet Weight Recorded ,12/24 1:01AM,19.3 lbs
Pet Weight Recorded ,12/24 1:00AM,19.2 lbs
Pet Weight Recorded ,12/24 12:45AM,15.8 lbs
Cat Detected,12/24 12:43AM,-
Clean Cycle Complete,12/23 11:18PM,-
Clean Cycle In Progress,12/23 11:16PM,-
Pet Weight Recorded ,12/23 11:00PM,16.0 lbs
Cat Detected,12/23 10:58PM,-
Clean Cycle Complete,12/23 9:47PM,-
Clean Cycle In Progress,12/23 9:44PM,-
Pet Weight Recorded ,12/23 9:29PM,18.3 lbs
Cat Detected,12/23 9:28PM,-
Clean Cycle Complete,12/23 2:58PM,-
Clean Cycle In Progress,12/23 2:56PM,-
Cat Detected,12/23 2:40PM,-
Clean Cycle Complete,12/23 2:27PM,-
Clean Cycle In Progress,12/23 2:25PM,-
Pet Weight Recorded ,12/23 1:56PM,19.1 lbs
Pet Weight Recorded ,12/23 1:55PM,18.5 lbs
Cat Detected,12/23 1:54PM,-
Clean Cycle Complete,12/23 1:36PM,-
Clean Cycle In Progress,12/23 1:34PM,-
Pet Weight Recorded ,12/23 1:19PM,8.7 lbs
Cat Detected,12/23 1:17PM,-
Clean Cycle Complete,12/23 1:01PM,-
Clean Cycle In Progress,12/23 12:59PM,-
Pet Weight Recorded ,12/23 12:41PM,19.1 lbs
