Activity,Timestamp,Value
Pet Weight Recorded ,1/3 1:03AM,7.9 lbs
Cycle Interrupted,1/3 1:02AM,-
Clean Cycle In Progress,1/3 1:01AM,-
Pet Weight Recorded ,1/3 12:58AM,19.2 lbs
Cat Detected,1/3 12:58AM,-
Clean Cycle Complete,1/3 12:23AM,-
Clean Cycle In Progress,1/3 12:20AM,-
Pet Weight Recorded ,1/3 12:17AM,18.9 lbs
Cat Detected,1/3 12:16AM,-
Clean Cycle Complete,1/3 12:04AM,-
Clean Cycle In Progress,1/3 12:02AM,-
Pet Weight Recorded ,1/2 11:58PM,18.9 lbs
Clean Cycle Complete,1/2 11:44PM,-
Cycle Interrupted,1/2 11:43PM,-
Clean Cycle In Progress,1/2 11:42PM,-
Clean Cycle Complete,1/2 11:28PM,-
Cycle Interrupted,1/2 11:26PM,-
Clean Cycle In Progress,1/2 11:26PM,-
Pet Weight Recorded ,1/2 11:23PM,8.7 lbs
Cat Detected,1/2 11:22PM,-
Clean Cycle Complete,1/2 10:02PM,-
Cycle Interrupted,1/2 10:00PM,-
Clean Cycle In Progress,1/2 10:00PM,-
Pet Weight Recorded ,1/2 9:57PM,8.1 lbs
Pet Weight Recorded ,1/2 9:56PM,19.1 lbs
Cat Detected,1/2 9:56PM,-
Clean Cycle Complete,1/2 6:29PM,-
Cycle Interrupted,1/2 6:28PM,-
Clean Cycle In Progress,1/2 6:26PM,-
Pet Weight Recorded ,1/2 6:23PM,8.9 lbs
Cat Detected,1/2 6:21PM,-
Clean Cycle Complete,1/2 4:19PM,-
Clean Cycle In Progress,1/2 4:17PM,-
Pet Weight Recorded ,1/2 4:14PM,19.3 lbs
Pet Weight Recorded ,1/2 4:10PM,19.2 lbs
Cat Detected,1/2 4:09PM,-
Clean Cycle Complete,1/2 3:28PM,-
Cycle Interrupted,1/2 3:27PM,-
Clean Cycle In Progress,1/2 3:26PM,-
Pet Weight Recorded ,1/2 3:23PM,19.1 lbs
Clean Cycle Complete,1/2 1:45PM,-
Cycle Interrupted,1/2 1:43PM,-
Clean Cycle In Progress,1/2 1:42PM,-
Cat Detected,1/2 1:39PM,-
Clean Cycle Complete,1/2 1:36PM,-
Clean Cycle In Progress,1/2 1:34PM,-
Pet Weight Recorded ,1/2 1:31PM,9.0 lbs
Pet Weight Recorded ,1/2 1:27PM,19.2 lbs
Cat Detected,1/2 1:27PM,-
Clean Cycle Complete,1/2 1:21PM,-
Clean Cycle In Progress,1/2 1:19PM,-
Cat Detected,1/2 1:16PM,-
Clean Cycle Complete,1/2 1:03PM,-
Clean Cycle In Progress,1/2 1:01PM,-
Pet Weight Recorded ,1/2 12:58PM,19.2 lbs
Pet Weight Recorded ,1/2 12:56PM,18.9 lbs
Cat Detected,1/2 12:56PM,-
Clean Cycle Complete,1/2 11:56AM,-
Cycle Interrupted,1/2 11:54AM,-
Clean Cycle In Progress,1/2 11:53AM,-
Pet Weight Recorded ,1/2 11:50AM,16.0 lbs
Cat Detected,1/2 11:49AM,-
Clean Cycle Complete,1/2 11:20AM,-
Clean Cycle In Progress,1/2 11:18AM,-
Pet Weight Recorded ,1/2 11:15AM,19.2 lbs
Cat Detected,1/2 11:14AM,-
Clean Cycle Complete,1/2 10:50AM,-
Pet Weight Recorded ,1/2 10:44AM,19.4 lbs
Cat Detected,1/2 10:44AM,-
Clean Cycle Complete,1/2 10:21AM,-
Clean Cycle In Progress,1/2 10:19AM,-
Pet Weight Recorded ,1/2 10:16AM,8.9 lbs
Cat Detected,1/2 10:14AM,-
Clean Cycle Complete,1/2 10:08AM,-
Clean Cycle In Progress,1/2 10:05AM,-
Pet Weight Recorded ,1/2 10:02AM,19.2 lbs
Cat Detected,1/2 10:02AM,-
Clean Cycle Complete,1/2 10:01AM,-
Clean Cycle In Progress,1/2 9:59AM,-
Pet Weight Recorded ,1/2 9:56AM,15.8 lbs
Cat Detected,1/2 9:53AM,-
Clean Cycle Complete,1/2 9:26AM,-
Clean Cycle In Progress,1/2 9:24AM,-
Clean Cycle Complete,1/2 9:21AM,-
Clean Cycle In Progress,1/2 9:18AM,-
Pet Weight Recorded ,1/2 9:15AM,19.3 lbs
Pet Weight Recorded ,1/2 9:14AM,19.4 lbs
Cat Detected,1/2 9:13AM,-
Clean Cycle Complete,1/2 6:51AM,-
Cycle Interrupted,1/2 6:49AM,-
Clean Cycle In Progress,1/2 6:49AM,-
Pet Weight Recorded ,1/2 6:46AM,19.5 lbs
Pet Weight Recorded ,1/2 6:44AM,8.9 lbs
Cat Detected,1/2 6:43AM,-
Clean Cycle Complete,1/2 2:32AM,-
Cycle Interrupted,1/2 2:30AM,-
Clean Cycle In Progress,1/2 2:29AM,-
Pet Weight Recorded ,1/2 2:26AM,19.4 lbs
Pet Weight Recorded ,1/2 2:25AM,19.4 lbs
Cat Detected,1/2 2:24AM,-
Clean Cycle Complete,1/2 1:38AM,-
Clean Cycle In Progress,1/2 1:35AM,-
Pet Weight Recorded ,1/2 1:32AM,19.2 lbs
Cat Detected,1/2 1:32AM,-
Clean Cycle Complete,1/2 1:06AM,-
Clean Cycle In Progress,1/2 1:03AM,-
Pet Weight Recorded ,1/2 1:00AM,19.6 lbs
Cat Detected,1/2 1:00AM,-
Clean Cycle Complete,1/2 12:51AM,-
Clean Cycle In Progress,1/2 12:49AM,-
Pet Weight Recorded ,1/2 12:46AM,19.4 lbs
Cat Detected,1/2 12:46AM,-
Clean Cycle Complete,1/2 12:37AM,-
Clean Cycle In Progress,1/2 12:35AM,-
Pet Weight Recorded ,1/2 12:32AM,19.5 lbs
Cat Detected,1/2 12:31AM,-
Clean Cycle Complete,1/2 12:27AM,-
Clean Cycle In Progress,1/2 12:25AM,-
Pet Weight Recorded ,1/2 12:22AM,19.4 lbs
Pet Weight Recorded ,1/2 12:19AM,8.7 lbs
Cat Detected,1/2 12:17AM,-
Clean Cycle Complete,1/2 12:04AM,-
Clean Cycle In Progress,1/2 12:02AM,-
Pet Weight Recorded ,1/1 11:59PM,19.4 lbs
Cat Detected,1/1 11:58PM,-
Clean Cycle Complete,1/1 11:57PM,-
Clean Cycle In Progress,1/1 11:55PM,-
Pet Weight Recorded ,1/1 11:52PM,8.9 lbs
Cat Detected,1/1 11:51PM,-
Clean Cycle Complete,1/1 11:45PM,-
Clean Cycle In Progress,1/1 11:42PM,-
Pet Weight Recorded ,1/1 11:39PM,19.3 lbs
Cat Detected,1/1 11:39PM,-
Clean Cycle Complete,1/1 11:37PM,-
Clean Cycle In Progress,1/1 11:34PM,-
Pet Weight Recorded ,1/1 11:31PM,16.2 lbs
Cat Detected,1/1 11:29PM,-
Clean Cycle Complete,1/1 11:14PM,-
Pet Weight Recorded ,1/1 11:13PM,7.9 lbs
Cycle Interrupted,1/1 11:12PM,-
Clean Cycle In Progress,1/1 11:11PM,-
Pet Weight Recorded ,1/1 11:08PM,16.1 lbs
Cat Detected,1/1 11:07PM,-
Clean Cycle Complete,1/1 11:05PM,-
Clean Cycle In Progress,1/1 11:03PM,-
Pet Weight Recorded ,1/1 11:00PM,19.3 lbs
Cat Detected,1/1 10:59PM,-
Clean Cycle Complete,1/1 10:42PM,-
Clean Cycle In Progress,1/1 10:39PM,-
Clean Cycle Complete,1/1 9:49PM,-
Clean Cycle In Progress,1/1 9:46PM,-
Cat Detected,1/1 9:41PM,-
Clean Cycle Complete,1/1 9:26PM,-
Clean Cycle In Progress,1/1 9:24PM,-
Pet Weight Recorded ,1/1 9:21PM,19.1 lbs
Cat Detected,1/1 9:20PM,-
Clean Cycle Complete,1/1 8:36PM,-
Clean Cycle In Progress,1/1 8:34PM,-
Cat Detected,1/1 8:31PM,-
Clean Cycle Complete,1/1 6:57PM,-
Cycle Interrupted,1/1 6:55PM,-
Clean Cycle In Progress,1/1 6:54PM,-
Cat Detected,1/1 6:51PM,-
Clean Cycle Complete,1/1 6:43PM,-
Cycle Interrupted,1/1 6:42PM,-
Clean Cycle In Progress,1/1 6:41PM,-
Pet Weight Recorded ,1/1 6:38PM,8.9 lbs
Cat Detected,1/1 6:33PM,-
Clean Cycle Complete,1/1 5:16PM,-
Cycle Interrupted,1/1 5:15PM,-
Clean Cycle In Progress,1/1 5:14PM,-
Cat Detected,1/1 5:11PM,-
Clean Cycle Complete,1/1 4:39PM,-
Clean Cycle In Progress,1/1 4:36PM,-
Pet Weight Recorded ,1/1 4:33PM,19.2 lbs
Pet Weight Recorded ,1/1 4:31PM,19.2 lbs
Cat Detected,1/1 4:31PM,-
Clean Cycle Complete,1/1 3:57PM,-
Clean Cycle In Progress,1/1 3:55PM,-
Cat Detected,1/1 3:52PM,-
Clean Cycle Complete,1/1 3:02PM,-
Clean Cycle In Progress,1/1 3:00PM,-
Pet Weight Recorded ,1/1 2:57PM,8.8 lbs
Cat Detected,1/1 2:55PM,-
Clean Cycle Complete,1/1 12:33PM,-
Clean Cycle In Progress,1/1 12:31PM,-
Cat Detected,1/1 12:28PM,-
Clean Cycle Complete,1/1 11:51AM,-
Clean Cycle In Progress,1/1 11:49AM,-
Pet Weight Recorded ,1/1 11:46AM,18.7 lbs
Pet Weight Recorded ,1/1 11:44AM,19.2 lbs
Cat Detected,1/1 11:44AM,-
Clean Cycle Complete,1/1 10:39AM,-
Clean Cycle In Progress,1/1 10:37AM,-
Pet Weight Recorded ,1/1 10:34AM,19.3 lbs
Pet Weight Recorded ,1/1 10:33AM,19.1 lbs
Cat Detected,1/1 10:32AM,-
Clean Cycle Complete,1/1 10:22AM,-
Clean Cycle In Progress,1/1 10:20AM,-
Pet Weight Recorded ,1/1 10:17AM,15.9 lbs
Cat Detected,1/1 10:13AM,-
Clean Cycle Complete,1/1 9:59AM,-
Clean Cycle In Progress,1/1 9:57AM,-
Pet Weight Recorded ,1/1 9:54AM,7.7 lbs
Cat Detected,1/1 9:54AM,-
Clean Cycle Complete,1/1 9:14AM,-
Clean Cycle In Progress,1/1 9:12AM,-
Pet Weight Recorded ,1/1 9:09AM,19.2 lbs
Pet Weight Recorded ,1/1 9:08AM,19.2 lbs
Cat Detected,1/1 9:08AM,-
Clean Cycle Complete,1/1 8:13AM,-
Cycle Interrupted,1/1 8:12AM,-
Clean Cycle In Progress,1/1 8:11AM,-
Pet Weight Recorded ,1/1 8:08AM,8.7 lbs
Cat Detected,1/1 8:04AM,-
Clean Cycle Complete,1/1 7:53AM,-
Clean Cycle In Progress,1/1 7:51AM,-
Cat Detected,1/1 7:48AM,-
Clean Cycle Complete,1/1 5:42AM,-
Clean Cycle In Progress,1/1 5:40AM,-
Pet Weight Recorded ,1/1 5:36AM,19.0 lbs
Pet Weight Recorded ,1/1 5:35AM,19.3 lbs
Clean Cycle Complete,1/1 5:17AM,-
Clean Cycle In Progress,1/1 5:15AM,-
Pet Weight Recorded ,1/1 5:12AM,8.8 lbs
Cat Detected,1/1 5:11AM,-
Clean Cycle Complete,1/1 2:37AM,-
Pet Weight Recorded ,1/1 2:35AM,7.0 lbs
Cycle Interrupted,1/1 2:35AM,-
Clean Cycle In Progress,1/1 2:35AM,-
Pet Weight Recorded ,1/1 2:32AM,15.9 lbs
Cat Detected,1/1 2:28AM,-
Clean Cycle Complete,1/1 2:01AM,-
Clean Cycle In Progress,1/1 1:59AM,-
Pet Weight Recorded ,1/1 1:56AM,19.0 lbs
Cat Detected,1/1 1:55AM,-
